"","keyid","title","start","end","language","country","duration","tooltip","l_color"
"540","JVruseeriab","RU. Seeria B, [Uurimustööd]","2017-11-01","2020-08-01","Estonian","Estonia",2.75068493150685,"RU. Seeria B, [Uurimustööd]<br>From <b>2017-11-01</b> to <b>2020-08-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"541","JVsaaremmuuskahe","Saaremaa Muuseum : kaheaastaraamat ...","2017-08-01","2019-09-01","Estonian","Estonia",2.08493150684932,"Saaremaa Muuseum : kaheaastaraamat ...<br>From <b>2017-08-01</b> to <b>2019-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"542","JVsadayksbiogr","101 biographies. The 13th Riigikogu","2017-01-01","2022-01-01","English","Estonia",5.0027397260274,"101 biographies. The 13th Riigikogu<br>From <b>2017-01-01</b> to <b>2022-01-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"543","JVsadaykslyhiel","101 lühielulugu. Riigikogu XIII koosseis","2017-01-01","2022-01-01","Estonian","Estonia",5.0027397260274,"101 lühielulugu. Riigikogu XIII koosseis<br>From <b>2017-01-01</b> to <b>2022-01-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"544","JVsator","Sator : artikleid usundi- ja kombeloost","2017-11-01","2021-12-01","Estonian","Estonia",4.08493150684932,"Sator : artikleid usundi- ja kombeloost<br>From <b>2017-11-01</b> to <b>2021-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"545","JVscholabiotheor","Schola biotheoretica : [teoreetilise bioloogia kevadkool]","2017-10-01","2020-10-01","Estonian","Estonia",3.0027397260274,"Schola biotheoretica : [teoreetilise bioloogia kevadkool]<br>From <b>2017-10-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"546","JVscholageolog","Schola geologica","2017-10-01","2020-10-01","Estonian","Estonia",3.0027397260274,"Schola geologica<br>From <b>2017-10-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"547","JVscriptaannalia","Scripta annalia : EELK Lääne praostkonna aastakirjad ...","2017-12-01","2020-12-01","Estonian","Estonia",3.0027397260274,"Scripta annalia : EELK Lääne praostkonna aastakirjad ...<br>From <b>2017-12-01</b> to <b>2020-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"548","JVsojateadlane","Sõjateadlane : Estonian journal of military studies","2018-03-01","2021-09-01","Estonian","Estonia",3.50684931506849,"Sõjateadlane : Estonian journal of military studies<br>From <b>2018-03-01</b> to <b>2021-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"549","JVsoomeugrisolm","Soome-ugri sõlmed ...","2017-10-01","2020-10-01","Estonian","Estonia",3.0027397260274,"Soome-ugri sõlmed ...<br>From <b>2017-10-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"550","JVsordivordlus","Sordivõrdluskatsete tulemused ja kvaliteet ...","2018-04-01","2021-05-01","Estonian","Estonia",3.08493150684932,"Sordivõrdluskatsete tulemused ja kvaliteet ...<br>From <b>2018-04-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"551","JVstudiavernacula","Studia vernacula","2017-11-01","2020-11-01","Estonian","Estonia",3.0027397260274,"Studia vernacula<br>From <b>2017-11-01</b> to <b>2020-11-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"552","JVsuomenviron","Suomen Viron-instituutti. Toimintavuosi ...","2018-06-01","2020-06-01","Finnish","Estonia",2.0027397260274,"Suomen Viron-instituutti. Toimintavuosi ...<br>From <b>2018-06-01</b> to <b>2020-06-01</b><br>issued in <b>Estonia</b> in <b>Finnish</b> language</br>","#3B9AB2"
"553","JVsurf","Surf ... [a.]","2017-05-01","2018-06-01","Estonian","Estonia",1.08493150684932,"Surf ... [a.]<br>From <b>2017-05-01</b> to <b>2018-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"554","JVtaastuvenergia","Taastuvenergia aastaraamat ...","2017-11-01","2021-11-01","Estonian","Estonia",4.0027397260274,"Taastuvenergia aastaraamat ...<br>From <b>2017-11-01</b> to <b>2021-11-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"555","JVtaiskasvhingamisp","Täiskasvanute hingamispäevakooli õppetükid","2017-01-01","2021-04-01","Estonian","Estonia",4.24931506849315,"Täiskasvanute hingamispäevakooli õppetükid<br>From <b>2017-01-01</b> to <b>2021-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"556","JVtallinnarvudes","Tallinn arvudes ...","2017-08-01","2021-09-01","Estonian","Estonia",4.08767123287671,"Tallinn arvudes ...<br>From <b>2017-08-01</b> to <b>2021-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"557","JVtallinnenbref","Tallinn en bref ... : Tallinn - centre économique l'Estonie","2017-06-01","2020-10-01","French","Estonia",3.33698630136986,"Tallinn en bref ... : Tallinn - centre économique l'Estonie<br>From <b>2017-06-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>French</b> language</br>","#F8AFA8"
"558","JVtaltecharuanne","TalTech : majandusaasta aastaaruanne ...","2017-05-01","2021-05-01","Estonian","Estonia",4.0027397260274,"TalTech : majandusaasta aastaaruanne ...<br>From <b>2017-05-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"559","JVtaltecheurstudies","TalTech journal of European studies","2020-06-01","2021-05-01","English","Estonia",0.915068493150685,"TalTech journal of European studies<br>From <b>2020-06-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"560","JVtaltechreport","TalTech : annual report ...","2017-05-01","2021-05-01","English","Estonia",4.0027397260274,"TalTech : annual report ...<br>From <b>2017-05-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"561","JVtartobservat","Tartu Observatooriumi aastaraamat","2017-05-01","2020-04-01","Estonian","Estonia",2.92054794520548,"Tartu Observatooriumi aastaraamat<br>From <b>2017-05-01</b> to <b>2020-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"562","JVtaustapaber","Taustapaber (Rahvusvaheline Kaitseuuringute Keskus)","2020-04-01","2021-02-01","Estonian","Estonia",0.838356164383562,"Taustapaber (Rahvusvaheline Kaitseuuringute Keskus)<br>From <b>2020-04-01</b> to <b>2021-02-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"563","JVteaduseltmahe","Teaduselt mahepõllumajandusele : konverentsi toimetised","2017-10-01","2019-04-01","Estonian","Estonia",1.4986301369863,"Teaduselt mahepõllumajandusele : konverentsi toimetised<br>From <b>2017-10-01</b> to <b>2019-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"564","JVteadusmote","Teadusmõte Eestis","2018-10-01","2019-05-01","Estonian","Estonia",0.580821917808219,"Teadusmõte Eestis<br>From <b>2018-10-01</b> to <b>2019-05-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"565","JVteeliste","Teeliste kirikud = Wayfarers' churches","2017-05-01","2021-05-01","Estonian","Estonia",4.0027397260274,"Teeliste kirikud = Wayfarers' churches<br>From <b>2017-05-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"566","JVterveloom","Terve loom ja tervislik toit : konverentsi ""Terve loom ja tervislik toit ..."" artiklite kogumik","2017-03-01","2021-03-01","Estonian","Estonia",4.0027397260274,"Terve loom ja tervislik toit : konverentsi ""Terve loom ja tervislik toit ..."" artiklite kogumik<br>From <b>2017-03-01</b> to <b>2021-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"567","JVterviseheaks","Tervise heaks : Eesti Haigekassa infoteatmik","2017-01-01","2021-03-01","Estonian","Estonia",4.16438356164384,"Tervise heaks : Eesti Haigekassa infoteatmik<br>From <b>2017-01-01</b> to <b>2021-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"568","JVtlnehituskool","Tallinna Ehituskool. Aastaraamat ...","2017-06-01","2020-07-01","Estonian","Estonia",3.08493150684932,"Tallinna Ehituskool. Aastaraamat ...<br>From <b>2017-06-01</b> to <b>2020-07-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"569","JVtlnfactsandfigures","Facts about Tallinn ... : Tallinn - Estonia's economic centre","2017-06-01","2020-10-01","English","Estonia",3.33698630136986,"Facts about Tallinn ... : Tallinn - Estonia's economic centre<br>From <b>2017-06-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"570","JVtlnkeskkonnaamet","Tallinna Keskkonnaamet. Aastaraamat ... Tallinn Environment Department yearbook","2017-03-01","2018-03-01","Estonian","Estonia",1,"Tallinna Keskkonnaamet. Aastaraamat ... Tallinn Environment Department yearbook<br>From <b>2017-03-01</b> to <b>2018-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"571","JVtookeskkond","Töökeskkond ...","2017-03-01","2021-04-01","Estonian","Estonia",4.08767123287671,"Töökeskkond ...<br>From <b>2017-03-01</b> to <b>2021-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"572","JVtooturuylev","Tööturu ülevaade","2017-04-01","2021-04-01","Estonian","Estonia",4.0027397260274,"Tööturu ülevaade<br>From <b>2017-04-01</b> to <b>2021-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"573","JVtrttervishkorgkuurimt","Tartu Tervishoiu Kõrgkooli uurimistööde kogumik","2017-11-01","2021-11-01","Estonian","Estonia",4.0027397260274,"Tartu Tervishoiu Kõrgkooli uurimistööde kogumik<br>From <b>2017-11-01</b> to <b>2021-11-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"574","JVtyajalkys","Tartu Ülikooli ajaloo küsimusi","2018-12-01","2020-12-01","Estonian","Estonia",2.0027397260274,"Tartu Ülikooli ajaloo küsimusi<br>From <b>2018-12-01</b> to <b>2020-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"575","JVtysotsrake","Tartu Ülikooli sotsiaalteaduslike rakendusuuringute keskus RAKE : uuringute seeria","2017-09-01","2018-12-01","Estonian","Estonia",1.24931506849315,"Tartu Ülikooli sotsiaalteaduslike rakendusuuringute keskus RAKE : uuringute seeria<br>From <b>2017-09-01</b> to <b>2018-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"576","JVunivtrtfacultofecon","University of Tartu, Faculty of Economics and Business Administration. Working paper series","2017-08-01","2021-03-01","English","Estonia",3.58356164383562,"University of Tartu, Faculty of Economics and Business Administration. Working paper series<br>From <b>2017-08-01</b> to <b>2021-03-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"577","JVvanatln","Vana Tallinn","2017-08-01","2018-12-01","Estonian","Estonia",1.33424657534247,"Vana Tallinn<br>From <b>2017-08-01</b> to <b>2018-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"578","JVviljandiviiviluige","Viljandimaa Viivi Luige nimeline põhikooliõpilaste luulepäev ...","2017-01-01","2020-05-01","Estonian","Estonia",3.33150684931507,"Viljandimaa Viivi Luige nimeline põhikooliõpilaste luulepäev ...<br>From <b>2017-01-01</b> to <b>2020-05-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"579","JVvorosetotahtr","Võro-seto tähtraamat vai kallendri ... aastaga pääle : ... aastagakäük","2017-10-01","2020-10-01","Estonian","Estonia",3.0027397260274,"Võro-seto tähtraamat vai kallendri ... aastaga pääle : ... aastagakäük<br>From <b>2017-10-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"580","JVvoruinsttoim","Võro Instituudi toimõndusõq = Publications of Võro Institute","2017-10-01","2020-10-01","Estonian","Estonia",3.0027397260274,"Võro Instituudi toimõndusõq = Publications of Võro Institute<br>From <b>2017-10-01</b> to <b>2020-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"581","JVworkenvironment","Work environment ...","2017-03-01","2021-04-01","English","Estonia",4.08767123287671,"Work environment ...<br>From <b>2017-03-01</b> to <b>2021-04-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"582","JVworkingpaper","Working paper series","2017-02-01","2021-09-01","English","Estonia",4.58356164383562,"Working paper series<br>From <b>2017-02-01</b> to <b>2021-09-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"583","JVyearbookbalkan","Yearbook of Balkan and Baltic studies","2018-12-01","2019-03-01","English","Estonia",0.246575342465753,"Yearbook of Balkan and Baltic studies<br>From <b>2018-12-01</b> to <b>2019-03-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"584","JVyearbookeestigeologia","Yearbook (Eesti Geoloogiateenistus)","2019-12-01","2021-05-01","English","Estonia",1.41643835616438,"Yearbook (Eesti Geoloogiateenistus)<br>From <b>2019-12-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"585","JVyearbookestdefence","Yearbook : Estonian Defence Forces","2018-05-01","2021-05-01","English","Estonia",3.0027397260274,"Yearbook : Estonian Defence Forces<br>From <b>2018-05-01</b> to <b>2021-05-01</b><br>issued in <b>Estonia</b> in <b>English</b> language</br>","#78B7C5"
"586","JVylevaaderahapesu","Ülevaade rahapesu andmebüroo tegevusest ... aastal","2017-06-01","2020-06-01","Estonian","Estonia",3.0027397260274,"Ülevaade rahapesu andmebüroo tegevusest ... aastal<br>From <b>2017-06-01</b> to <b>2020-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"587","JVylevharidussyst","Ülevaade haridussüsteemi välishindamisest ... õppeaastal","2017-12-01","2021-12-01","Estonian","Estonia",4.0027397260274,"Ülevaade haridussüsteemi välishindamisest ... õppeaastal<br>From <b>2017-12-01</b> to <b>2021-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"588","kaarmaelu","Kaarma Elu","2011-01-20","2014-12-03","Estonian","Estonia",3.87123287671233,"Kaarma Elu<br>From <b>2011-01-20</b> to <b>2014-12-03</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"589","kaevur","Kaevur :","1950-01-08","1960-10-29","Estonian","Estonia",10.813698630137,"Kaevur :<br>From <b>1950-01-08</b> to <b>1960-10-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"590","kahessajand","20-es Sajand","1934-02-25","1934-03-11","Estonian","Estonia",0.0383561643835616,"20-es Sajand<br>From <b>1934-02-25</b> to <b>1934-03-11</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"591","kainakuller","Käina Kuller : [ajalehe Hiiu Leht lisa]","2015-09-01","2017-12-01","Estonian","Estonia",2.25205479452055,"Käina Kuller : [ajalehe Hiiu Leht lisa]<br>From <b>2015-09-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"592","kaiuvalla","Kaiu Valla Teataja","2014-01-01","2017-12-01","Estonian","Estonia",3.91780821917808,"Kaiu Valla Teataja<br>From <b>2014-01-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"593","kaja","Kaja","1919-11-08","1935-09-17","Estonian","Estonia",15.8684931506849,"Kaja<br>From <b>1919-11-08</b> to <b>1935-09-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"594","kajakirjli","""Kaja"" kirjandusline lisa","1909-06-30","1911-01-19","Estonian","Estonia",1.55616438356164,"""Kaja"" kirjandusline lisa<br>From <b>1909-06-30</b> to <b>1911-01-19</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"595","kajalile","""Kaja"" lisaleht","1907-04-07","1909-06-23","Estonian","Estonia",2.21369863013699,"""Kaja"" lisaleht<br>From <b>1907-04-07</b> to <b>1909-06-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"596","kajanaljajapilkeli","Kaja nalja ja pilke-lisa Siil","1910-01-01","1910-12-01","Estonian","Estonia",0.915068493150685,"Kaja nalja ja pilke-lisa Siil<br>From <b>1910-01-01</b> to <b>1910-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"597","kajaparnu","Kaja (Pärnu : 1920-1921)","1920-09-20","1921-03-01","Estonian","Estonia",0.443835616438356,"Kaja (Pärnu : 1920-1921)<br>From <b>1920-09-20</b> to <b>1921-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"598","kajapolitik","Kaja : politikaline, majandusline ja kirjandusline ajaleht","1906-06-03","1911-01-29","Estonian","Estonia",4.66027397260274,"Kaja : politikaline, majandusline ja kirjandusline ajaleht<br>From <b>1906-06-03</b> to <b>1911-01-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"599","kajavaljala","Kaja : Valjala valla infoleht","2013-09-01","2017-12-01","Estonian","Estonia",4.25205479452055,"Kaja : Valjala valla infoleht<br>From <b>2013-09-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"600","kaldad","Kaldad : Tori valla ajaleht","2014-01-01","2017-12-01","Estonian","Estonia",3.91780821917808,"Kaldad : Tori valla ajaleht<br>From <b>2014-01-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"601","kalevlane","Kalevlane : Eesti Isamaalaste Ühingu häälekandja","1933-04-01","1934-03-10","Estonian","Estonia",0.93972602739726,"Kalevlane : Eesti Isamaalaste Ühingu häälekandja<br>From <b>1933-04-01</b> to <b>1934-03-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"602","kalmetu","Kalmetu Sõna : Kalmetu põhikooli ajaleht","2017-03-01","2021-06-01","Estonian","Estonia",4.25479452054795,"Kalmetu Sõna : Kalmetu põhikooli ajaleht<br>From <b>2017-03-01</b> to <b>2021-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
